"`EA(eV)`"	"`IP(eV)`"	"CNS"	"`dip^2/V`"	"CIQPlogS"	"RuleOfThree"	"RuleOfFive"	"PSA"	"HumanOralAbsorption"	"PercentHumanOralAbsorption"	"SAfluorine"	"SAamideO"	"`#stars`"	"`#amine`"	"`#amidine`"	"`#acid`"	"`#amide`"	"`#rotor`"	"`#rtvFG`"	"`#metab`"	"`#NandO`"	"`#ringatoms`"	"`#in34`"	"`#in56`"	"`#noncon`"	"`#nonHatm`"	"QPpolrz"	"QPlogPC16"	"QPlogPoct"	"QPlogPw"	"`QPlogPo/w`"	"QPlogS"	"QPlogHERG"	"QPPCaco"	"QPlogBB"	"QPPMDCK"	"QPlogKp"	"QPlogKhsa"	"dipole"	"SASA"	"FOSA"	"FISA"	"PISA"	"WPSA"	"volume"	"donorHB"	"accptHB"	"`ACxDN^.5/SA`"	"glob"	"MW"	"AlogP"	"RB"	"PSA.1"	"Estate"	"MR"	"Polar"	"`Num aromatic rings`"	"RingCount"	"ChiralCenterCount"	"HeavyAtomCount"	"`Total charge`"	"shadowMax"	"shadowMean"	"shadowMin"
"1"	19.7423449209545	16.5593333333406	10.2260582053799	15.0535682968238	16.7886974870766	5.59414789808439	6.02300894835575	13.6203249138234	4.97357291410658	13.5353489429626	3.27446276876381	8.36057207840946	8.26342156804237	10.0657916605847	1.9609341710465	6.55770142932605	6.06707706404046	11.8779946588355	17.5949146119166	12.7720529897356	8.98598639177671	16.1100787872976	1.65795158456678	13.9663380930026	11.6855979372039	11.9810325148358	15.0743414707205	13.0805947087774	17.2150718242408	20.4737306051835	14.4471631573082	11.3509217531395	15.8125266757969	15.0564988159596	19.1975420971781	16.9223268816687	15.3603293523714	11.1877999792099	15.2984655836326	14.1302423335785	20.3285046422358	14.3748620039748	18.0028176820534	12.8049801198586	15.0976611422261	13.6395678157929	15.9809129589747	15.8734374513981	14.442658778308	14.6719604862779	15.9737394754542	13.1611725158543	13.0450987520188	13.2726406587231	16.0868530641988	15.3274882098145	11.5399720486263	14.4702843015564	12.1604741710385	11.745300701366	16.5847323784866	3.78061648092464	-0.0275475293769422	-3.06245621445055
"2"	20.1226342455878	16.8459502582752	8.50577960366209	14.8671368046821	16.0791272150252	5.87158341687666	4.94172993234745	12.9488719237146	5.29583309479956	14.6567796967064	3.22978583094082	7.78503688407143	9.02631534275617	9.1505389437743	3.70148632323012	6.20264427880717	5.81754273704688	11.2688584471047	18.2577654011415	12.6314068008861	9.24188806532872	16.7323373636737	3.30605160434006	14.4819179142525	12.2225285731831	12.1044892595883	16.5250408480311	11.3415900592578	17.9650004445016	19.7058473769373	14.1771263705253	10.6332089803171	16.7594566029702	17.0013219412236	19.8529881442386	15.5534279063764	15.4875030734544	11.176979521155	14.1778139339889	13.0540535198395	21.2664579421854	13.8254660331192	17.4544606494149	13.8806242217947	14.9075548825981	13.1994678294364	14.7036830756536	15.8688672876201	14.238371441257	15.147811939459	16.2915037633494	13.8482932078934	14.001598115522	13.5409819794984	16.223839779716	16.7119939083864	11.694596026685	12.8677158046033	12.0674108102651	11.3447628947691	16.706932377378	2.0555511229164	-0.248529942078008	-2.98731499228419
"3"	20.0293160354793	16.4860783186393	10.5203352408979	15.2418773493726	15.9816397977725	6.11166876917957	5.22438575157032	13.6202256020541	4.89866441363885	14.8904440876013	3.86801526726001	8.47180071068672	9.00130832227075	9.55394735996781	1.92612479141216	5.10865590673751	6.05084600026184	11.7471368484447	16.628796874433	12.2888330315209	9.55453291253139	16.5926377904138	3.18672519723681	14.0359258558728	12.1259192013868	11.3121643842368	15.5390460953057	12.1970787531207	17.7471937658619	20.8342957611308	14.3900224522884	11.1213125734371	17.1690019937035	17.0215838789761	19.4761396439625	18.0492839177549	15.4095162984081	12.6888466684307	13.8750567177396	15.5817403004364	22.0828155360709	14.5738879585546	19.198405421967	13.440183359568	15.9661206267266	12.7445933876069	15.9636454631134	14.6950327405291	15.7538955463598	15.9799132808279	16.3458679121179	12.1479188876186	13.577491159099	14.1734508916655	17.2093618531371	15.8655172021128	11.1372014769452	14.0019609484893	11.8629767770326	11.2432190780366	15.2679770193971	2.2110941744389	-0.0203517804072106	-3.43305550047292
"4"	18.7177836049106	16.4163879077602	9.96376990308385	16.5623543566304	15.9602950156856	5.47355243379131	6.510900619724	13.8361068045088	4.97934395673631	14.0575200753682	3.56812035373296	8.09499282623334	9.64149893351199	9.77810893401068	4.08005462175257	5.88820390541472	6.29891718726545	12.3421117029669	18.528413312578	11.8431823165139	8.62804630260444	17.0194959719037	3.05130227132005	12.8574623666607	11.9829437412635	11.4434599558211	16.7412065331939	12.6752537834242	16.320696604183	20.0811750481304	14.0450699329598	10.8192837052084	15.7850646440246	16.9289657738242	20.5237782265103	16.6341165516151	15.7539847118623	11.8866894536988	14.1893909471982	13.1991987236795	21.1642882865801	14.3214654680377	18.8389344983822	12.5784393158303	15.1367084915457	13.0450940868788	16.8042515731247	15.1660192874479	13.9382514788515	15.2961244147704	15.1339612774537	12.5367959944921	13.3232085931525	14.5488272622635	17.4617506950398	15.8881675597545	11.9181151867719	14.810297815989	11.79406949494	12.2942277060026	15.9974578948646	2.68298387618735	0.0142418488714638	-2.9915204775898
"5"	20.2796142261	16.0657137428965	8.54555980908799	13.6952254798398	16.2865679072446	5.64004382137196	6.2824346666483	12.7788766637679	5.31490728527931	13.7999486005122	4.2706806563918	8.80312652015254	10.0793522136668	9.3696023891421	1.52272794503602	6.04762190355765	6.26570243880445	11.9830449555087	18.4222596229607	12.4725713481839	9.46398814179367	16.8793458622337	3.23098743072273	13.3118080180566	12.203040027403	11.7144371600606	16.2655230244886	12.5735721294034	17.3434399680325	19.9779307389277	14.1119700764618	12.3172336345453	16.5895503784892	16.7079500738754	18.7277677960411	17.4151447527007	16.0866512899004	11.2117403944495	13.1257787289194	12.7527107257098	22.5473093854943	15.6864225686789	18.2846628014699	14.5925502642971	13.4108344683899	13.1330697765055	14.980133433309	14.7277084417904	14.6568830317312	15.569608991181	14.8452512156196	12.1371231916529	13.0594389173864	14.6986749442948	16.1987759301139	16.6653758822863	11.2294022787921	13.0328088526705	11.2053964914052	12.2188450941185	16.253837681353	2.29098464747219	-0.301880748849946	-3.5051975522119
"6"	19.781158457797	15.5342317438796	9.52347892964612	15.4174371292315	16.669879788097	5.32788824530582	5.60680645329436	14.3901191286846	5.23683230073926	13.9282812942673	2.2530961879838	9.13369903452926	9.40274677280249	9.77165608747548	4.83471657190608	7.42551198689156	6.79106916235744	11.4329394656204	17.5963254979565	12.5527020918879	7.9766825716616	17.1059627600389	4.10217360703085	13.0150480525312	12.2437467979089	12.4790891646398	15.1397442883412	13.7438028106343	18.1993691894599	20.8197993153326	14.1565819859469	10.7534283151363	16.3396287050832	16.8570059904112	18.7389159786571	17.303876875978	15.43588569335	10.8560019839046	13.0941596270351	13.5578249077299	20.7949818691602	14.4889365331346	18.2169282207114	14.6361966625993	15.8963288720495	13.0675210898771	15.2801059557295	16.6650462152738	14.5254917902676	15.0422288890998	17.0538770893399	11.135898489473	13.2873564643721	14.2515403705967	17.051111018414	15.8605649780526	11.7051287765972	13.6878712444244	12.0300308361603	10.9496689215948	16.1849062368584	2.51081676646231	0.0960002354915028	-2.55365593461028
"7"	20.2799933159035	16.2118268653396	10.0896487092674	15.0322277608735	16.2807879604811	6.55380484403194	6.35670243076549	12.645166887966	4.80727551378294	14.0054234284695	4.14027632069953	7.43582116089718	8.91585576292248	10.1123573783817	2.72657255043954	7.14734509838322	6.56780237000683	11.4962408217613	17.6891651215261	12.2035447771096	9.15430335971629	16.5152599511576	2.56561768546968	13.5060474068966	12.4303603312114	10.6159972017164	14.2978327092384	13.1632450131809	18.1022763897805	20.8528422558882	14.1781620183931	10.0499504462291	16.3745577231308	17.9870709298412	18.3170945373001	17.4658392222278	16.3026498877354	11.5073630661098	14.6422384651831	13.4936786668998	21.1792820996945	14.0293717535716	18.3554112455621	13.1955034878872	14.0238904595391	12.9098279382185	15.0549989294278	14.9496621591945	14.3990634458326	15.8287537182845	15.840534966576	12.7460951366233	13.25943327151	14.5407228601784	17.0266096052869	16.4984324213347	11.3805443697636	13.7019043678666	12.5483266933219	12.1128467099075	15.7091218541082	2.28371914966776	-0.357984333235338	-2.29342575071914
"8"	20.947807221163	16.0131669570189	8.34715244057359	14.8098888050959	16.1254229640295	5.75471667378626	5.868823674807	13.8126609814871	5.30964720835456	13.9036157156838	1.74395313311152	7.77686806394678	8.7405192752836	9.8584892842844	3.39460906959522	5.614818951586	5.34101673322319	11.7253118180896	17.9307565627514	12.2402770892831	8.46074142430114	17.0774994617885	3.79985924091753	13.7742472281005	11.463131107401	12.1477967220809	15.82569118112	12.2640299101764	16.8489293757183	20.8127291962974	13.4892488042484	11.1441900496314	15.2608447864917	15.7694240597338	21.3635968689613	16.4371957628045	15.3079959426962	11.097593970416	15.1965134189943	13.1156814884999	20.5822617650792	14.0463351221574	18.8663750825045	13.2527684021678	14.9968364897098	12.4506561492924	14.1944544378101	14.8639731148978	13.9403789772866	15.0839945399068	15.6528322511279	14.0938845461466	12.9466138391417	13.7584358205619	15.943867331871	15.8310947351602	12.0459397651386	14.0114884240387	11.9884162831357	12.0555331494605	16.3765279713268	2.36854244447952	-0.00960773030057193	-2.53077771653571
"9"	20.3962433235105	16.6720464439812	9.383114089366	14.3165820939376	16.4058089671058	5.53703962600006	5.15337367125244	13.7944243167398	5.39579642395899	13.5956965389243	3.30095619760136	6.97134697610485	9.39574241046981	10.5251938340082	2.28153388449114	5.66711131713295	6.36436594713892	10.9504904576861	17.9891081622071	12.4099413615007	9.24297663114153	16.7001238581552	2.09232382882027	12.2216706013339	13.1672017572059	12.1876849706438	14.1042693102407	13.3397498791648	17.6190313121118	21.6050929305329	13.9193027883657	11.1841820749369	16.8669830878003	17.2965311685497	17.745546361922	16.7813742963356	15.9324649942751	12.0058448327396	14.2705926517445	13.2563353865379	21.4778961286032	14.6598691629694	19.3193930110297	13.7798944620196	16.2116302131979	13.1523469402634	16.1306556091512	15.8435044305457	14.3904425508971	14.6677837052335	15.9060141139868	12.4623214057546	13.479947799467	13.4843303433849	17.3396659694555	17.5462687075503	11.6824683011198	14.1986319654109	12.3799751556997	11.9619449812435	17.1010624914488	3.20512890995735	0.0206491640428965	-2.76293348491315
"10"	20.3099437444936	17.1578094770351	9.54926298018569	13.9370125333423	16.1354013467161	5.70787114968988	6.2751482986578	12.697451510355	5.56689159077838	13.4389347019035	2.84777008583253	7.74002392448209	9.04527485033355	10.267981750689	3.20923474390845	5.80113721777403	6.021298650121	11.6151324242671	18.853967625421	12.4991320793777	9.02894237260317	17.690641828499	2.37011441742355	12.5358448015382	11.6783030865093	11.7525772218403	15.8266711643411	12.7559518280472	17.5994509727391	20.536685506519	15.3118887699769	9.84390242060978	17.7915739669374	18.1202795737434	19.9541794528238	15.74053251518	15.1420828330531	12.1518827805475	14.2060508391333	13.9160139096977	21.6455164156144	13.3056286906744	17.891643338643	13.327905706686	14.6819437662012	13.6384564844419	15.0890932732842	16.8124887909104	13.4824887284113	14.5791114778389	16.1257626120033	12.7865214063379	12.6561743104293	14.1797096165564	15.8554465795126	16.3850635195281	12.1980318745005	13.0407853754635	10.8876905771764	11.9707326615902	16.1978365453913	2.00113904185921	-0.405343279176059	-2.94836271545173
