"`EA(eV)`"	"`IP(eV)`"	"CNS"	"`dip^2/V`"	"CIQPlogS"	"RuleOfThree"	"RuleOfFive"	"PSA"	"HumanOralAbsorption"	"PercentHumanOralAbsorption"	"SAfluorine"	"SAamideO"	"`#stars`"	"`#amine`"	"`#amidine`"	"`#acid`"	"`#amide`"	"`#rotor`"	"`#rtvFG`"	"`#metab`"	"`#NandO`"	"`#ringatoms`"	"`#in34`"	"`#in56`"	"`#noncon`"	"`#nonHatm`"	"QPpolrz"	"QPlogPC16"	"QPlogPoct"	"QPlogPw"	"`QPlogPo/w`"	"QPlogS"	"QPlogHERG"	"QPPCaco"	"QPlogBB"	"QPPMDCK"	"QPlogKp"	"QPlogKhsa"	"dipole"	"SASA"	"FOSA"	"FISA"	"PISA"	"WPSA"	"volume"	"donorHB"	"accptHB"	"`ACxDN^.5/SA`"	"glob"	"MW"	"AlogP"	"RB"	"PSA.1"	"Estate"	"MR"	"Polar"	"`Num aromatic rings`"	"RingCount"	"ChiralCenterCount"	"HeavyAtomCount"	"`Total charge`"	"shadowMax"	"shadowMean"	"shadowMin"
"11"	17.8967095135351	16.1780514599322	12.0567036473107	14.5738116038376	15.9798804725431	4.76115486281913	6.98683103180026	14.551141364847	5.20303729669551	13.7469800844146	0.818253445213752	7.30211230333614	8.67705923854722	12.4758542890714	4.34660814562031	7.69393166223911	6.21191884654214	12.0994762566504	16.0447679022065	11.9107381070946	11.3356706529357	17.2289765741026	2.95194168666792	11.4015109446325	13.1038063167039	13.1695803450578	15.3174552300044	11.8598981489309	16.7162087129116	18.5952350539792	14.5921848398456	15.020150074638	16.7937136916168	15.5074752939659	22.7969811865991	15.0646110341716	16.1287474495276	11.8416760980148	13.7592419416857	13.7504475604091	22.3120114570513	14.7622905728601	17.9230830753948	12.3716798910485	15.424596734995	14.0191451829025	16.4965002962565	15.7295831086882	18.4677005144952	15.7197919288747	17.7926813332919	11.4202543384125	14.5381513095482	16.1494903242269	17.1884940875083	15.5854931904386	11.7051281828897	12.6962800616157	12.3185353292633	14.1167780774904	20.5820160678063	3.0858521616302	-0.239494710477248	-2.53278883184619
"12"	17.8528602154774	16.6144130654658	10.5304026964007	13.8805563650191	15.6350894038829	5.63647587457524	5.91789454285776	14.5210276824172	5.62388833782765	14.2475673658729	0.418524270849811	6.47105330835218	7.76072121019407	12.4421109345338	5.1698607780768	7.64232441501803	5.80954779775682	10.784596950948	15.7005659106036	11.2877111668668	11.3400338358805	15.6928945420743	2.25102921405705	11.207190454546	14.8858565458356	12.5071086707519	15.5212507464879	12.7087874574183	14.2931308141899	18.7624630177607	16.0941464842587	13.5635518592163	15.6534026937267	15.6104064485494	21.6779405374955	14.8655536383309	18.642037455216	14.4443188147128	14.3755678177059	14.3880396221009	23.2783539242249	15.1158220517106	17.227657673148	11.2133811347662	15.3449928463603	12.737611103944	17.0971846909183	14.034880931522	16.1479378716812	15.2327974558928	17.3487323938905	12.3689705669005	14.6062178818676	16.6613642101487	17.2697648282152	15.3499370390021	11.6505777040339	13.4037872506372	12.7317818766623	13.293687120331	20.4926111036996	3.59169026643825	-0.0197504862312908	-2.96341289310601
"13"	18.734213857289	15.4045951767924	12.3952167558334	14.9810881713364	16.4062525594742	6.3766390207523	5.33526738017848	14.4643843569201	4.37227199179189	13.5342429684919	0.613010000316498	7.98012308837531	7.72841844193499	11.910955307597	4.61786706647548	6.82363211083653	6.71147355506297	11.5836841556712	15.9856055418522	11.4672024173199	10.7702937893122	15.461890065618	2.41904557066944	11.0578977036342	13.6903356056473	13.489588908637	15.4895753893251	13.8477832960314	16.2122827002445	18.1971330516472	16.437209123805	15.1812644653539	16.2446279873543	16.4297819762059	21.7680159057747	15.1104521575404	16.3539672741136	12.993484292129	14.9355676527001	13.2844661761306	21.5872575706243	13.6777268744996	17.5329480498948	12.7714667580629	14.961328261848	11.8658401895038	17.9553856359381	15.2526054161592	16.506812382478	16.2292708685931	16.7146061827067	11.2642242813153	14.5744434692468	14.8512964559015	18.4375555694096	14.5606710594525	11.3670213864456	12.0950658570555	12.32212618522	13.3131049563982	21.9322305684863	4.97011642838832	0.162457610867999	-2.64520112862259
"14"	17.5476192679074	16.5307411634664	11.1408763061703	14.0148231584176	15.6393016728028	5.99776897597107	6.38000198416492	15.9729315194147	5.18019648469387	13.6822456822723	-Inf	7.54739199109067	7.63133154998372	11.5261618479029	5.54601540794145	8.15892719287732	5.98272104387835	12.4992846056321	15.4218064936187	11.9914132667613	10.7481840641692	14.8158244424518	2.2027648519956	12.2474322207717	13.2917816972808	13.206065470815	16.4669780099614	12.8218265206992	15.4617421545412	19.1922195631348	15.6655718777556	14.3341265354776	14.9528360520556	17.4540621558587	21.1568603768871	15.8687644651439	16.5661330240132	12.2682828353715	14.4757813025866	14.6785823812295	22.9465500494971	15.5644570578443	16.5166943210514	11.5352852737528	16.7275927593188	12.8262076880473	17.3920852245943	15.8859311450022	18.263167221976	14.6807563576785	16.128142206022	11.2758227256951	14.4416753835278	15.548028574759	17.6605238511579	16.2802525379035	11.4892358978499	12.8964785556157	13.7168848185959	13.868977654021	21.6028617642314	2.28041310162321	-0.340071995378168	-2.64734898557407
"15"	17.7249398892204	16.564087430769	11.5876453018521	13.8209646613888	16.5369248033383	6.38166896755123	5.77480034745832	14.390514297598	6.0267472170861	14.2370954538319	-Inf	6.43198494266785	8.05617062133976	12.4180053383725	4.79583961351695	7.86157931110948	5.63960547311818	11.4398501055649	15.5981129166975	11.5003023791438	10.516054407946	15.2528219079002	2.9694287445037	11.8951898029809	14.1802122062516	13.5618588395392	15.8197674009521	13.4168353211821	16.219667820562	18.8785270452072	14.9427518366821	13.4611733349266	16.5726246386245	15.7517794684361	20.7290065682471	15.5477682716893	17.0147636176202	11.7058960876049	15.5385172653311	13.0323025653919	21.0794144127028	13.7592811485893	17.3378630219047	13.5895759371083	15.1892358534187	12.8167395306116	16.29086219056	16.0050166840463	17.1752743453385	15.2613606428597	16.8006511149697	12.5065576429825	13.9873281008306	14.4942206260477	17.9349094843758	15.9185226411196	11.2738872176651	12.2973192173259	12.4670092255404	13.920567046715	19.2601651019699	1.63482727018629	-0.436766411203013	-2.89970275994127
"16"	17.4949948443714	17.735090016595	12.7619799079452	14.6855448895209	16.2703120963238	5.71678794518027	6.00278817013531	13.8963150590229	4.92403003072618	14.2284480802649	-Inf	7.7800109178336	8.09759479974916	12.2296085314597	5.00703814385488	7.51116570029764	5.42191162872211	11.8592754566943	16.0933381850336	11.6723743996486	11.3205499938315	15.7492556438189	2.55169723915932	11.7758678056859	14.9259455297679	13.0840792785276	15.8205775691341	12.5197691446329	15.7903747075375	18.9474544184184	16.2118302716475	13.7701599092617	16.7128768258619	16.7948266692778	21.6434542900245	15.2039900881236	17.0401895887596	13.9475960880692	15.4037629351113	13.5004284565625	22.7376709717143	15.6839164271367	16.7677726756856	12.0762437156855	15.5375295840899	12.4174832408417	16.9258050966612	16.4662151768248	18.1645365262147	16.3336597253976	17.0563347079081	11.458774832909	13.5745651748453	15.1785742697692	18.421247772122	15.8102157724307	11.2356612728975	12.5588673131802	13.3423824423288	13.3071693124101	21.142391141212	2.35028324613897	0.00779012687292411	-3.5863096861485
"17"	17.9691147248359	17.2717938161047	11.7214754704977	14.6442425756185	15.9494865012355	5.50606844556553	6.48638787930646	13.7572844711223	5.80257759619515	14.1975845268418	-Inf	7.10818942657482	7.26481672410111	12.2240114793281	4.29798859429997	7.08652901754681	5.94669118644772	11.683048335809	15.4004356181686	11.2816754933264	11.3169449199219	16.1016991773527	1.11816579520059	11.5330367337505	13.5616427636356	13.2809189101335	16.0403489213214	13.8208640942685	15.17121839881	19.7830004607139	16.4536784522419	15.2953501222556	16.0213609606934	15.9590272945116	21.3389822267743	16.7123131042921	16.5591070544016	13.2539133555509	15.1106655550736	13.9275154471962	21.6539140930263	15.451744598028	17.5840694593244	12.149824895216	15.2707503908546	13.5234800075052	17.5607331648743	16.2863381160819	17.2424452287812	14.2979850583497	16.3682282916796	11.6809635520853	15.3091074769756	15.0429373881864	17.6512416865638	15.6252689113159	11.9648836478189	12.8826285482238	12.1197352564556	14.0411855407666	20.6822661097684	3.9032811789632	0.0310412128873381	-3.67594860466416
"18"	17.249361069563	15.4176045382307	12.8325998709677	15.1422942794242	16.801532746362	5.41124792063564	5.20670426675426	14.0590044910546	5.43887954044559	13.6975743541323	-Inf	6.88408186531593	7.79482933710418	11.6828801701943	5.96437018482525	7.21553162921652	5.89431787573892	11.96525026465	15.6842285544788	11.764962311102	10.7935647122469	15.4021905089043	3.13390330037645	11.5986156504427	14.0624931922729	12.9588067813032	15.1717776934004	12.8289719975249	16.8244912402973	19.4607436822926	16.1112696797334	14.0279522997204	15.1970116192205	16.2765145226085	22.2485675230043	16.9536312242182	16.3628681700578	14.2779957187275	15.9665786308248	13.7903967258353	21.3216379064097	15.1052206885759	17.0397036163189	12.0334271691953	16.2592005118935	12.6101123020806	16.0768570693164	15.5376174839311	16.8368008685568	15.631663314973	15.9293273925621	13.7145971309194	13.7965928554226	15.0551119910153	17.2887458210271	16.25965909261	13.092397459563	12.5718309921027	12.960216647652	12.5141344832932	20.2820195693408	2.36990009935833	-0.0136895820709298	-2.51227013764247
"19"	16.6550248783982	15.815695219361	12.6539199390756	14.3680906326537	16.2129340546416	5.0068648342078	5.05078662303302	13.9779456428356	4.64271170466732	14.5438045236632	-Inf	7.72904322913626	10.2381917499845	11.767831083544	5.29473575885306	7.13162806596222	5.75214978977831	11.080122479033	15.8700722625525	11.6633290575487	11.8415912207319	16.4871230740985	3.31114806441222	11.1318320138661	13.2960404151495	13.756603823563	15.7618980737185	11.3125854809833	16.6354178039439	18.9863813061827	15.2286474197959	14.1035766932709	16.7570794105749	16.9102325652766	21.9501257350121	16.4606898619728	16.6245376917477	11.965878302193	14.3699940670045	14.1601282505663	22.7655535998121	15.0349594495581	17.6833537036008	11.7082538682321	15.2215907907636	12.7927763992419	18.5759746837929	16.3896694623972	17.9920477769476	14.0392866415989	17.0587090671081	13.2216100799066	13.9646313649436	15.1895131735177	18.4598857317307	15.2252876316345	11.6356693720749	13.2214052649663	13.0596116613348	14.4531719417238	21.3791949376668	3.42581626876956	-0.18190432095072	-2.66243900717326
"20"	17.4298989641509	16.9282630940298	12.9535841529955	15.8756569339262	16.3639240357076	5.32145146245824	6.1347544361193	13.731452839622	5.61342207595643	14.6774158163571	-Inf	7.27211037470191	7.45742124046643	12.3035847629791	5.36555549751528	5.87205850037874	5.56584366191212	11.4060393184785	17.1877626735922	11.5206874955211	11.2655730044147	15.0915997668259	3.13015734179755	10.6450712587111	13.3870112113566	13.452536556523	15.006265924264	13.3602027568431	16.6874706605313	17.7171222370584	15.4942267087006	15.2896791740386	16.6535609480712	15.7263540347713	20.4780098466828	14.63393532996	16.6249575796024	11.8511312328155	15.5627026112884	13.0228583201447	21.7916549685603	15.0758996162171	17.0062270461242	12.4870066706674	15.8130101437542	13.0014712921707	17.3423724349109	15.4256693227449	15.9057913904521	14.5583766014551	16.846674149841	12.4416857756517	13.9234406623406	14.1036731779478	18.0843294375064	15.9326609488625	11.7192100753922	13.3452553856249	12.5397996585601	13.8317745110588	20.3614027373564	2.34964074368243	0.00968504822027985	-2.60124235875086
"21"	17.2306225541543	16.9332686969184	11.824947918681	15.3902864656631	16.1057130692326	5.76717480867249	6.6935409311763	12.9371628114158	6.09736150865838	14.139657830105	-Inf	7.13150888856297	7.95139267075093	12.359662778043	4.27754705995857	7.6984547914739	6.15973696660183	12.6992884535367	16.3519459401427	12.0874886078579	11.4993704751903	16.5859239493089	2.2603064508564	11.3189111274653	13.7332785529855	12.9438751483121	15.6505086122192	11.8806518112	16.1126254844091	18.7990465859601	17.1199530541267	14.7378763190815	15.9563241446867	17.8267610232382	21.3699468748839	14.9450027788871	17.5451305311932	12.3948007725824	14.6528495588458	13.0099921637319	22.2285137394168	14.9153394517998	17.630580073768	12.6023535745954	14.3271166353816	13.133400610657	17.3178063462074	15.5906842554875	16.2618744582984	14.8609180000935	17.0341182540309	12.2823950814603	13.536065218803	14.6168313418813	17.4358382466846	15.6146855928539	12.1144249779796	12.965858055319	13.1921926823695	13.4383015324299	19.8227694694915	1.90589567222099	-0.217572521052519	-2.0901550374611
"22"	18.5118920527354	14.8133947453938	11.8519175970444	15.5631738994525	15.7944664415738	5.51560218912429	6.35089444097842	14.438692017955	4.5603267586579	15.2357224622609	-Inf	6.98060611778271	7.39838032803537	12.3650284486737	5.01833845345695	8.77686147171451	6.35968934168846	11.6538441692473	14.7177612028661	12.6368467816407	12.1650648940959	16.7529599937021	2.32063147259331	11.9507781168017	13.9164422582355	13.5779860838657	15.880631399763	13.3940335781028	15.3810531374652	18.4000512382368	15.8412859863956	15.4710718944201	17.2789738318405	16.1407017586156	20.9908274276254	14.6761788706463	17.8811757079176	12.3736652042581	14.2128416847819	12.8490825043786	21.8384828452743	14.5739630995738	17.7317236543895	13.5605343308827	15.9758992780633	12.4413187677677	17.7331344938462	16.1029369878177	17.6883098805699	15.1328934360196	16.2670099842825	11.904013635901	14.6045736411426	15.5445770760609	16.9390418609356	15.3069039150246	11.175054520307	13.3844816859994	11.742001000634	13.1707937780424	20.3143237548454	4.14948049119477	-0.0712470264514448	-3.09798155172343
"23"	16.8055032013902	15.6590192646313	11.5580784014233	14.7293299057652	16.5725747889029	5.95909901597184	5.69587059458642	13.8868585334325	5.14359768788827	13.7612332612313	-Inf	7.60190284181346	8.98939543649914	11.3506452502191	4.87687716705413	7.58182473625478	5.94930031275339	12.5037531183942	16.3976919606481	11.4230319419695	11.1290030496501	16.2615133340435	3.30759577689116	10.7702110630834	13.0694342750173	13.9605828864654	15.3495961701086	13.3949896470109	15.5115587059043	19.4777023873588	15.5955071998784	14.5865129142501	17.4830185066884	15.5193844336057	22.9527162464668	15.1871349457481	16.7680752376668	13.3246595139976	14.2777886746375	13.476532701629	21.3566910413047	15.3575615557489	18.1477922580701	12.2124651165315	15.7186207615282	14.2246793520729	16.4621779446805	16.1095687948521	17.3846017634254	15.3196264543882	17.3101325407346	12.1308705265019	14.506291302845	15.0137539516299	17.1783581351459	15.4852159246883	11.8515914483192	13.2035361766851	12.716209814745	14.1620551270158	21.7407446614825	2.73064430209274	-0.140712362780061	-2.51803079046472
"24"	17.6281759168033	17.0525223213282	11.2691190428473	15.1734338797825	15.4648977681079	6.69384170738156	6.17406084446364	15.0441923659138	5.37268687934086	13.9020174823577	-Inf	6.00031350153307	8.72181725408852	13.2023720574868	5.37239325343131	7.58282418137013	6.00757579142954	11.8933137289462	16.3007614206912	11.3686506224835	10.3668315732295	15.3598263527733	2.73666431607179	11.5737972186687	12.5208599661501	13.0940490991689	16.4062548026398	12.5510106660501	16.3816085326102	19.4298681402113	16.1933623623944	15.4693613425195	15.8503836034958	15.101651456122	20.6651486247221	16.169993269343	17.1039071315467	12.2594714044052	15.1285518198207	14.1440480529152	21.9615531836209	15.3250870664723	17.5893175496426	12.8716729719304	16.3280295793064	12.3431705299329	17.0910165019032	16.8473933599918	18.2780126205212	14.386529749819	17.5573420321921	12.8718967492613	14.4550339460196	14.5437740051514	16.9867224121846	16.6791805181863	10.6325180612405	13.5198504057651	12.0634920187357	13.3524354123325	20.4787148381526	2.56039894016168	-0.138266455325521	-2.17499957390463
"25"	17.4900405458564	16.1124710761933	11.6472991369387	15.1951503069717	16.7823645501301	5.18608403783282	5.93017201593393	13.6857827094239	5.29241493133115	13.2342409637042	-Inf	6.68606942785923	8.27206998214914	12.9111854039495	5.4490167694164	6.59071956559925	6.04025773338549	11.8372082148448	15.7643695102952	11.1690830406715	11.6215723098996	16.7530575856234	3.56086733697062	10.9724411795812	13.7777660281018	13.3450672308907	16.1521295697406	13.399935262323	16.8944376001363	19.7528504323939	15.4621576361641	14.7515476251452	16.4964904759034	16.689305085521	20.7745238538605	16.0970845222746	17.4496801356126	12.5050422082589	15.739228438285	13.1961922907186	21.0747623352335	15.0321481688443	17.3057738413212	12.481183731543	15.73212870821	13.9840466237508	17.2468156758378	16.0138891453123	17.8484622014221	14.1411605663576	17.1294935608305	12.2907629579634	14.3319483005823	14.7036124835471	16.5727579384239	16.0028914606043	11.9747033554487	13.3328853523684	12.7839890762157	12.9895810738302	20.5052466856852	2.78743065006467	-0.316618646391647	-3.42054899725526
