flavordb_id	smiles	applicability_domain	bitter_prob	sweet_prob
22839125	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.[OH-].[OH-].[Ca+2]	True	0.33	0.18316483130307742
90339186	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)F	True	0.6208333333333333	1.9658031399058582e-08
59089825	CC1C(C(C(C(O1)OC2C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	True	0.288980463980464	0.2588038433978372
19915572	B([O-])([O-])OCC(=O)C(C(C(CO)O)O)O.[Na+]	True	0.2616403993875753	0.9157119563213343
57806008	CCC(C)OC1C(CC(C(O1)C)O)O	True	0.28595971914033924	0.8250600099709098
10333678	CCCCCCCCOC1C(C(CC(O1)CO)O)O	True	0.3330221032562963	0.8129655642815752
18234047	CC(C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2=CC=CC=C2)C(=O)O)N	True	0.7416666666666667	0.9299089895230371
44259594	COC1=CC(=C2C(=C1)OC(=C(C2=O)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC(=C(C=C5)O)O)O	True	0.575	0.015031248059894383
3401382	CC(=O)OC1C(C(OC(C1OC2C(C(C(C(O2)C(=O)OC)OC(=O)C)OC(=O)C)OC(=O)C)OC3CCC4(C(C3(C)C)CCC5(C4C(=O)C=C6C5(CCC7(C6CC(CC7)(C)C(=O)OC)C)C)C)C)C(=O)OC)OC(=O)C	True	0.3416666666666667	0.1973109599424742
42610953	CC12CCC(CC1C3=CC(=O)C4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)C(=O)O)O)O)O)C)(C)C(=O)O	True	0.02	0.9301984298278785
70464362	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	True	0.14350284009078032	0.9534490597541121
69118459	C1=CC=C2C(=C1)C(=O)NS2(=O)=O.[Na].[Na]	True	0.2687681831056611	0.5281582626928513
11499085	CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)(C)C(=O)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)CO)O)O)O	True	0.09166666666666666	0.9415703633004453
102296025	CC(=O)OCC1C(C(C(C(O1)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC(=C(C=C4)O)OC)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O	True	0.6183333333333333	0.012181732369672238
18234053	CC(C)C(C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)C(C)N	True	0.6216666666666667	0.9104534359360701
44259580	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OC)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O	True	0.6216666666666667	0.012694535522908477
18299919	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)C)C(=O)NC(CC(=O)N)C(=O)O)N	True	0.7403333333333333	0.5974306019749244
101748	C(C(C(C(C(C(CO)O)O)O)O)O)O	True	0.13161513219631385	0.9559331653734952
16057976	C(C1C(C(C(C(O1)O)F)O)O)O	True	0.10676847876948534	0.9941736170898864
11100123	CC(=O)OCC1C(C(C(C(O1)OC(=O)C)OC(=O)C)OC(=O)C)O	True	0.5551355633802817	0.44420694445003933
18746626	CC(C(C(=O)NC(CC(=O)O)C(=O)NC(C(C)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O)N)O	True	0.5916666666666667	0.8943263571583485
73897333	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)OC)O)O)O)O)O)O	True	0.6366666666666667	0.016067932299634418
91862445	C(C1C(C(C(C(O1)OC(CO)C(C(CO)O)O)O)O)O)O	True	0.10684103196991539	0.9598408121296126
102531943	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])F)O)O	True	0.5463888888888888	2.774487995474886e-05
22652389	CC(C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CC(=O)N)N	True	0.49833333333333335	0.58055536116999
71656069	C#CC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)([O-])[O-])O)O	True	0.5216666666666666	0.2246355650536674
101207250	COC1C(C(C(C(O1)CO)O)O)OC2C(C(C(CO2)O)O)O	True	0.20547340893799798	0.9152453106223926
23624136	C1CC(OC1CO)N2C=NC3=C2N=CN=C3N.OP(=O)(O)O	True	0.6191666666666666	0.0018410240309802085
90132725	CC1C(C(C(C(O1)OCCCC(O)OC)O)O)O	True	0.2805905961634311	0.7322487890294614
101668460	CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=C(C=CC(=C3)C4CC(=O)C5=C(C=C(C=C5O4)O)O)OC)C)O)O)O)O)O	True	0.7766666666666666	0.308655055282332
3081991	C1=NC2=C(N=CN(C2=N1)C3C(C(C(O3)COP(=O)(O)O)O)O)N	True	0.33666666666666667	0.08793028859437844
22875307	CCCCCC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=S)(O)O)O)O	True	0.7583333333333333	0.0011534292311520884
49871378	CCCCOC(=O)C1C(C(C(C(O1)OC2CCC3(C(C2(C)C)CCC4(C3CC=C5C4(CCC6(C5C(C(CC6)C)C)C(=O)O)C)C)C)O)O)O	True	0.30666666666666664	0.23360023681891814
101921445	C1C(C(C(C(O1)OCC(CO)O)O)O)OC2C(C(C(C(O2)CO)O)O)O	True	0.265945871559633	0.9221898705140195
71365640	COC1=CC=C(C=C1)NC(=O)NOC	True	0.3146430053776223	0.47253052047839533
101609934	CN(C)C1=NC2=C(N1C3C(C4C(O3)COP(=O)(O4)O)O)N=CN=C2N	True	0.6348611111111111	0.006468853119734584
3511807	CC12CCC(CC1C3=CC(=O)C4C5(CCC(CC5CCC4(C3(CC2)C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)C(=O)O)O)O)O)C)(C)C(=O)O.CC12CCC(CC1C3=CC(=O)C4C5(CCC(CC5CCC4(C3(CC2)C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)C(=O)O)O)O)O)C)(C)C(=O)O.[Cu]	True	0.41833333333333333	0.9846768325743037
16759282	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)[O-])O)O	True	0.5583333333333333	8.987360970248227e-06
98047598	C(C1C(C(C(C(O1)OCC(C(C(C(CO)O)O)O)O)O)O)O)O	True	0.016799728150822642	0.966746298864251
101859298	CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(=O)C1)C)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C	True	0.14333333333333334	0.9047408352151066
90194848	C(C(C(C(C(=O)CO)O)O)O)O	True	0.003491089807693964	0.971159055538512
38360299	COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)OC4C(C(C(CO4)O)O)O	True	0.8229487179487179	0.019725257923921227
59848185	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)OC)O)O)O	True	0.772948717948718	0.02128411444995515
20111686	COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O	True	0.7142222222222222	0.36684613528485654
22875313	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(N=C2N)I	True	0.45166666666666666	0.19359579211489988
67350109	CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O.O	True	0.018333333333333333	0.8764646637759981
25006256	CCC(C)C(CCC(C)CCCC(C)CCCC(C)C)OC1C(OC(C(C1O)O)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC(=C(C=C4)OC)OC)O)CO	True	0.6616666666666666	0.005045490122711895
91851925	CC1C(C(C(C(O1)O)O)OC)OC2C(C(C(C(O2)CO)O)O)O	True	0.22514146345255862	0.5198148058395102
44566265	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(C(O7)CO)O)O)O)O)O)C)C)C2C1)C)C(=O)O)C	True	0.058333333333333334	0.9274281504585437
5487255	COC1=CC(=CC(=C1O)OC2C(C(C(C(O2)CO)O)O)O)C3=C(C(=O)C4=C(C=C(C=C4O3)O)O)O	True	0.7335042735042735	0.03679146664739421
100956296	C1C(C(OC1N2C=NC3=C2N=CN=C3N)CO[PH+](O)[S-])O	True	0.5126768583571862	3.2468992381625905e-05
53355985	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(CO7)O)O)OC8C(C(C(CO8)O)O)O)O)C)C(=O)OC9C(C(C(C(O9)CO)O)O)O)C	True	0.245	0.9803059506649635
9853994	CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C=O)CC=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C	True	0.005	0.899883753806297
67412175	CCCCCCOC1C(C(C(C(O1)CO)O)O)O	True	0.32251003670116457	0.8262216894114455
1548879	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)OP(=O)([O-])[O-])O	True	0.3983333333333333	0.3160971304655866
13886369	CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC)C)O)O)O	True	0.308882279514576	0.5487911818388486
58482138	C1C(C(OC(C1OC2C(C(C(C(O2)CO)O)O)O)CO)O)O	True	0.13589264233028533	0.8545357958638263
45100758	COC1C(C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	True	0.1994903160040775	0.8533630758582128
102442013	CCCCOCC1C(C(C(C(O1)OC(=O)C23CCC(CC2C4=CCC5C6(CCC(C(C6CCC5(C4(CC3)C)C)(C)C)OC7C(C(C(C(O7)C(=O)O)O)O)O)C)(C)C)O)O)O	True	0.115	0.9002974043261425
45360000	CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)O)C)CC=C5C3(CCC6(C5CC(CC6)(C)CO)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C	True	0.065	0.9348557534870611
